date,momentum,dual_mom,low_vol,mean_rev,ensemble,csi300
2006-03-31,0.043781073007278744,0.0437810730072787,-0.024813849133503874,0.03305646564616091,0.02395119063180362,0.007671342152496097
2006-04-28,0.17515942494060335,0.1751594249406033,0.07130177184282378,0.07458928368918431,0.12405247635330369,0.0
2006-05-31,0.18276771477091733,0.1827677147709173,0.18683075935125348,0.22437572159550076,0.19418547762214722,0.16471573689359897
2006-06-30,0.07589960137380351,0.0758996013738035,0.005926483265783383,-0.025191144272483215,0.033133635435226794,0.02088101294004696
2006-07-31,-0.05258303766633706,-0.052583037666337,-0.016287924773349952,-0.06394265281329987,-0.04634916322983097,-0.07147607217695162
2006-08-31,0.058309419688301646,0.0583094196883016,0.09837014759628171,0.02125847015116763,0.05906186428101315,0.0342772465711938
2006-09-29,0.04296941105377091,0.0429694110537709,0.04340572673755837,0.012639496878097997,0.03549601143079954,0.0
2006-10-31,-0.008569615107765624,-0.0085696151077656,0.0056574718294493944,0.06314724248366603,0.01291637102439605,0.043618275949303786
2006-11-30,0.20044627643866697,0.2004462764386669,0.16979381898179202,0.022337379731412373,0.14825593789763455,0.1706313465663074
2006-12-29,0.14481121900860172,0.1448112190086017,0.08228042198187038,0.07956681434883979,0.1128674185869784,0.0
2007-01-31,0.13573802467564025,0.1357380246756402,0.2284595624643153,0.24004487805459948,0.18499512246754882,0.1686820538674514
2007-02-28,0.11046552627971866,0.1104655262797186,0.1133641580433188,0.04952979943983649,0.09595625251064814,0.06675624178574502
2007-03-30,0.1411106461914998,0.1411106461914998,0.141253833567988,0.10876895563908133,0.13306102039751722,0.0
2007-04-30,0.29406906499797464,0.2940690649979746,0.2858105556008995,0.2947186150547727,0.2921668251629054,0.2792901965069896
2007-05-31,0.0650571291604547,0.0650571291604547,0.1332973943434506,0.2153628618474249,0.11969362862794622,0.103757570512228
2007-06-29,-0.1182261321932313,-0.1182261321932313,-0.09775715141465238,-0.1530869787558287,-0.1218240986392359,0.0
2007-07-31,0.23512733623174623,0.2351273362317462,0.19204397140988458,0.2026131689775653,0.21622795321273558,0.1850349541109404
2007-08-31,0.22522227552839516,0.2252222755283951,0.12804624599076875,0.09455724893226052,0.16826201149495487,0.1874760680487937
2007-09-28,0.05307734642334786,0.0530773464233478,0.04560151904512926,-0.011223638470069793,0.03513314335543878,0.0
2007-10-31,-0.07571448108599865,-0.0757144810859986,-0.0022211218788003306,-0.057951603720559186,-0.05290042194283919,0.019303639093443792
2007-11-30,-0.22570639992183875,-0.2257063999218387,-0.1254638336924148,-0.11717983455779912,-0.17351411702347283,-0.1672018652227819
2007-12-28,0.12094504359503433,0.1209450435950343,0.2071387035754703,0.07980921274629622,0.1322095008779588,0.0
2008-01-31,-0.06993398768539245,-0.0699339876853924,-0.1139574155889444,-0.0787910331311038,-0.08315410602270826,-0.13447677386421641
2008-02-29,0.0,0.0,0.0,0.0,0.0,0.011719545554595978
2008-03-31,0.0,0.0,0.0,0.0,0.0,-0.189113390593747
2008-04-30,0.0,0.0,0.0,0.0,0.0,0.044476366101837916
2008-05-30,0.0,0.0,0.0,0.0,0.0,0.0
2008-06-30,0.0,0.0,0.0,0.0,0.0,-0.22692775237931728
2008-07-31,0.0,0.0,0.0,0.0,0.0,0.004796514387215067
2008-08-29,0.0,0.0,0.0,0.0,0.0,0.0
2008-09-26,0.0,0.0,0.0,0.0,0.0,0.0
2008-10-31,0.0,0.0,0.0,0.0,0.0,-0.2585051993241392
2008-11-28,0.0,0.0,0.0,0.0,0.0,0.0
2008-12-31,0.0,0.0,0.0,0.0,0.0,-0.006668036486761175
2009-01-23,0.0,0.0,0.0,0.0,0.0,0.0
2009-02-27,0.0,0.0,0.0,0.0,0.0,0.0
2009-03-31,0.0,0.0,0.0,0.0,0.0,0.1715963034614989
2009-04-30,0.035947362091941645,0.0359473620919416,0.03865174559645243,0.027421886155240854,0.03449208898389413,0.0459117573288661
2009-05-27,0.03359877278484488,0.0335987727848448,0.015143589882561918,0.06170986105699794,0.036012749127312386,0.0
2009-06-30,0.1373264640263537,0.1373264640263537,0.10200713107879145,0.06016841055303624,0.10920711742113377,0.14739291636228713
2009-07-31,0.15858459405703296,0.1585845940570329,0.12336422634019875,0.17337291775926614,0.1534765830533827,0.1794260745548517
2009-08-31,-0.28789190191505415,-0.2878919019150541,-0.1034233127248052,-0.14364871345928965,-0.20571395750355076,-0.24215328887367982
2009-09-30,0.07035226820603335,0.0703522682060333,0.04585104895489885,0.01690735610000231,0.05086573536674195,0.06166688631583317
2009-10-30,0.1175404134258456,0.1175404134258456,0.08416636908075056,0.06940766082198173,0.09716371418860588,0.0
2009-11-30,0.13795968836119052,0.1379596883611905,0.1453276446559909,0.15034035995841352,0.14289684533419636,0.07050938125310169
2009-12-31,0.029685921142825828,0.0296859211428258,0.02193411643111641,-0.04264164020773922,0.009666079627257206,0.01822922376795777
2010-01-29,-0.035829722199748525,-0.0358297221997485,-0.015985724051141677,-0.08168241143677368,-0.04233189497185309,0.0
2010-02-26,0.04591945905468068,0.0459194590546806,0.03942501941646395,0.05536078985726027,0.046656181845771375,0.0
2010-03-31,0.0,0.0,0.0,0.0,0.0,0.019484310712912123
2010-04-30,-0.023793864067701745,-0.0237938640677017,-0.010937597718692526,-0.04458685145016294,-0.02577804432606473,-0.08316637309761732
2010-05-31,0.0,0.0,0.0,0.0,0.0,-0.09588066630479242
2010-06-30,0.0,0.0,0.0,0.0,0.0,-0.07579300059424565
2010-07-30,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-31,0.0,0.0,0.0,0.0,0.0,0.011970666951101716
2010-09-30,0.0,0.0,0.0,0.0,0.0,0.011155323044873322
2010-10-29,0.0,0.0,0.0,0.0,0.0,0.0
2010-11-30,0.0,0.0,0.0,0.0,0.0,-0.07189326100160864
2010-12-31,-0.05445989533834608,-0.054459895338346,-0.048601257626273785,0.021871146941783236,-0.03391247534029566,-0.0027810142541325744
2011-01-31,-0.09934294385064975,-0.0993429438506497,-0.04346881732014942,-0.07041709375934262,-0.07814294969519787,-0.016543696322014134
2011-02-28,0.03660118539871161,0.0366011853987116,0.05579078275924586,0.09583366291326272,0.05620670411748295,0.052998724527938856
2011-03-31,-0.018640241883388968,-0.0186402418833889,-0.014516725088658863,-0.022069641012501896,-0.018466712466984656,-0.0050225972115340856
2011-04-29,-0.02379407514243566,-0.0237940751424356,0.008873375102988815,-0.0316818708101176,-0.01759916149800001,0.0
2011-05-31,-0.08003233301826,-0.08003233301826,-0.05259391159259288,-0.04670442985146494,-0.06484075187014446,-0.05987584892269071
2011-06-30,0.0,0.0,0.0,0.0,0.0,0.014170316995584908
2011-07-29,0.0,0.0,0.0,0.0,0.0,0.0
2011-08-31,0.0,0.0,0.0,0.0,0.0,-0.042160050254384296
2011-09-30,0.0,0.0,0.0,0.0,0.0,-0.09323705131699855
2011-10-31,0.0,0.0,0.0,0.0,0.0,0.04414587555121319
2011-11-30,0.0,0.0,0.0,0.0,0.0,-0.0644776272239117
2011-12-30,0.0,0.0,0.0,0.0,0.0,0.0
2012-01-31,0.0,0.0,0.0,0.0,0.0,0.050524738014666504
2012-02-29,0.0,0.0,0.0,0.0,0.0,0.06893874834635949
2012-03-30,0.0,0.0,0.0,0.0,0.0,0.0
2012-04-27,0.0,0.0,0.0,0.0,0.0,0.0
2012-05-31,0.0,0.0,0.0,0.0,0.0,0.002240917051036906
2012-06-29,-0.05443167299685717,-0.0544316729968571,-0.047992089304697706,-0.0850987696115439,-0.060488551227488974,0.0
2012-07-31,-0.054618122638425505,-0.0546181226384255,-0.08838125410172239,-0.07626259564266706,-0.06847002375531011,-0.05227875067232368
2012-08-31,0.0,0.0,0.0,0.0,0.0,-0.05488996203044938
2012-09-28,0.0,0.0,0.0,0.0,0.0,0.0
2012-10-31,0.0,0.0,0.0,0.0,0.0,-0.01669613179678564
2012-11-30,0.0,0.0,0.0,0.0,0.0,-0.05107236941307958
2012-12-31,0.0,0.0,0.0,0.0,0.0,0.17913632112750588
2013-01-31,0.050009665438961765,0.0500096654389617,0.06303035683652705,0.0021129423081484074,0.04129065750564973,0.06497547317586694
2013-02-28,0.03316746436178497,0.0331674643617849,0.00710418910061948,-0.023055151867912994,0.01259599148906909,-0.005044881018221092
2013-03-29,0.016370766453117636,0.0163707664531176,0.012755011074737794,-0.0807340704368918,-0.008809381613979693,0.0
2013-04-26,-0.011404862354868742,-0.0114048623548687,-0.023249526976560964,-0.02905000853600085,-0.01877731505557481,0.0
2013-05-31,0.12335010679471647,0.1233501067947164,0.05772745975043499,0.08447808140282498,0.09722643868567321,0.06501843251313888
2013-06-28,-0.12089243150064188,-0.1208924315006418,-0.14851216200938316,-0.17928514528100045,-0.14239554257291684,0.0
2013-07-31,0.07654450243418098,0.0765445024341809,0.018825971546138555,0.009861485779732565,0.04544411554855825,-0.0034617217998953453
2013-08-30,0.0,0.0,0.0,0.0,0.0,0.0
2013-09-30,0.0,0.0,0.0,0.0,0.0,0.04111093344166372
2013-10-31,0.0,0.0,0.0,0.0,0.0,-0.014661045056593158
2013-11-29,0.0,0.0,0.0,0.0,0.0,0.0
2013-12-31,0.0,0.0,0.0,0.0,0.0,-0.044657851922799474
2014-01-30,0.0,0.0,0.0,0.0,0.0,0.0
2014-02-28,0.0,0.0,0.0,0.0,0.0,-0.010660400917160362
2014-03-31,0.0,0.0,0.0,0.0,0.0,-0.014991479923321727
2014-04-30,0.0,0.0,0.0,0.0,0.0,0.005755938694640417
2014-05-30,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-30,0.0,0.0,0.0,0.0,0.0,0.004013050994591039
2014-07-31,0.0,0.0,0.0,0.0,0.0,0.08550711785685605
2014-08-29,-0.013756155442161905,-0.0137561554421619,0.005276716239503638,0.06740846652944366,0.011293217971155872,0.0
2014-09-30,0.12028925157175721,0.1202892515717572,0.1332577573863119,0.025698458836212364,0.09988367984150967,0.048198103996643704
2014-10-31,0.03987850627627335,0.0398785062762733,0.029139264136034813,0.011351400403886826,0.03006191927311707,0.023393423386813827
2014-11-28,0.08990997096472982,0.0899099709647298,0.0637408285087531,0.04648956479096393,0.07251258380729415,0.0
2014-12-31,0.3310464763261715,0.3310464763261715,0.03912428595617312,-0.021159160365935306,0.1700145195606452,0.25807501302148705
2015-01-30,-0.0599853556552092,-0.0599853556552092,0.058457608615098015,0.11892966223653856,0.014354139885304545,0.0
2015-02-27,0.05506046830035698,0.0550604683003569,0.051470756778309645,0.04575610946759283,0.05183695071165409,0.0
2015-03-31,0.16780138869353234,0.1678013886935323,0.17236005485494435,0.1491697568173541,0.16428314726484078,0.1338880549747079
2015-04-30,0.18544184333008396,0.1854418433300839,0.15781723694246982,0.12993007980127494,0.16465775085097814,0.1724628036504703
2015-05-29,0.14483784431748567,0.1448378443174856,0.15622848739693954,0.16669250756136086,0.15314917089831792,0.0
2015-06-30,-0.18601337563045806,-0.186013375630458,-0.08794284453613757,-0.07933628407441366,-0.13482646996786682,-0.07598512568818283
2015-07-31,-0.1871803740540157,-0.1871803740540157,-0.1854781630139431,-0.1557470780415402,-0.17889649729087867,-0.14672463524463897
2015-08-31,-0.13546189532947947,-0.1354618953294794,-0.12122919994754988,-0.12106668185249296,-0.12830491811475042,-0.11794563836446104
2015-09-30,0.0,0.0,0.0,0.0,0.0,-0.04859238101122343
2015-10-30,0.0,0.0,0.0,0.0,0.0,0.0
2015-11-30,0.0,0.0,0.0,0.0,0.0,0.009148918289602292
2015-12-31,0.0,0.0,0.0,0.0,0.0,0.046150865351507475
2016-01-29,0.0,0.0,0.0,0.0,0.0,0.0
2016-02-29,0.0,0.0,0.0,0.0,0.0,-0.02329290686978336
2016-03-31,0.0,0.0,0.0,0.0,0.0,0.11837529327008789
2016-04-29,0.0,0.0,0.0,0.0,0.0,0.0
2016-05-31,0.0,0.0,0.0,0.0,0.0,0.004059561351962282
2016-06-30,0.0,0.0,0.0,0.0,0.0,-0.004934123348351194
2016-07-29,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-31,0.0,0.0,0.0,0.0,0.0,0.03866002066212437
2016-09-30,-0.031063237944455972,-0.0310632379444559,-0.02432878586528299,-0.012374331765661046,-0.02470739837996398,-0.022389907548363897
2016-10-31,0.0,0.0,0.0,0.0,0.0,0.025510522441163364
2016-11-30,0.06017819095213788,0.0601781909521378,0.03268809428055012,0.04621604535210515,0.04981513038423274,0.06046348655597655
2016-12-30,-0.062388120185968364,-0.0623881201859683,-0.036264195546674934,-0.04296926226701854,-0.051002424546407535,0.0
2017-01-26,0.016834816689146513,0.0168348166891465,0.038145836137826815,-0.005192711886674208,0.016655689407361406,0.0
2017-02-28,0.04086926590311912,0.0408692659031191,0.023756596410937414,0.0374858535041455,0.03574524543033028,0.019141011363472016
2017-03-31,-0.003259466865171384,-0.0032594668651713,-0.02413109224039297,-0.015651666024391234,-0.011575422998781722,0.0009372076656404271
2017-04-28,-0.009905312889572523,-0.0099053128895725,-0.05248726933127943,-0.0468108619889583,-0.029777189274845687,0.0
2017-05-31,-0.021125210856913323,-0.0211252108569133,-0.04344755086195122,-0.04789267192078628,-0.033397661124141026,0.015446457928810498
2017-06-30,0.07025454453186601,0.070254544531866,0.029909242785089274,0.027718278200905118,0.049534152512431595,0.049790645841474745
2017-07-31,0.0020786665064485028,0.0020786665064485,-0.023305010871864214,0.07614974246263768,0.014250516150917618,0.01938339663106614
2017-08-31,0.038004723111873126,0.0380047231118731,0.027948404705639883,0.01719805368981194,0.030288976154799516,0.02253153063252822
2017-09-29,-0.004466642986842329,-0.0044666429868423,-0.012898052741373152,-0.012457943174908814,-0.00857232047249165,0.0
2017-10-31,0.03147230036390551,0.0314723003639055,0.01754358042852399,-0.004589525191542466,0.018974663991198133,0.044367771571022674
2017-11-30,-0.04124217952552278,-0.0412421795255227,-0.031138665071818696,0.010312596767352229,-0.025827606838877987,-0.00015449053314953165
2017-12-29,-0.009542038076054467,-0.0095420380760544,-0.0012268429554405684,0.0018760094412431502,-0.004608727416576571,0.0
2018-01-31,0.04453471614358759,0.0445347161435875,0.056844438136499524,0.04739488850890306,0.04832718973314442,0.06079206520700953
2018-02-28,-0.09030748743245061,-0.0903074874324506,-0.035176182024792904,-0.059070502661627416,-0.06871541488783037,-0.05899507916346958
2018-03-30,-0.0331492259686215,-0.0331492259686215,-0.004340182633354401,-0.058578224680838724,-0.03230421481285903,0.0
2018-04-27,-0.02068925394981709,-0.020689253949817,-0.0547760998677001,-0.038868361174361245,-0.03375574223542386,0.0
2018-05-31,0.0,0.0,0.0,0.0,0.0,0.012110856969765216
2018-06-29,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-31,0.0,0.0,0.0,0.0,0.0,0.0019003214197725882
2018-08-31,0.0,0.0,0.0,0.0,0.0,-0.05206675920932602
2018-09-28,0.0,0.0,0.0,0.0,0.0,0.0
2018-10-31,0.0,0.0,0.0,0.0,0.0,-0.08288839486283994
2018-11-30,0.0,0.0,0.0,0.0,0.0,0.005982263430763357
2018-12-28,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-31,0.0,0.0,0.0,0.0,0.0,0.06343439000296947
2019-02-28,0.0,0.0,0.0,0.0,0.0,0.14609325928362193
2019-03-29,0.09573459120109673,0.0957345912010967,0.04872259846298434,0.07479308003528296,0.07874621522511518,0.0
2019-04-30,0.006820109617812913,0.0068201096178129,0.004263009389570402,-0.0065261692117696245,0.0028442648533566475,0.01055433909358694
2019-05-31,-0.0452793675313868,-0.0452793675313868,-0.06789979377802552,-0.06049887167061188,-0.05473935012785275,-0.0724269659877782
2019-06-28,0.0205680433308586,0.0205680433308586,0.01607556150222136,0.029094305004818438,0.02157648829218925,0.0
2019-07-31,-0.01832783967180577,-0.0183278396718057,-0.01648934921249684,0.008216394020797515,-0.011232158633827698,0.0025543792364413065
2019-08-30,0.04392466604071607,0.043924666040716,-0.055316157781178134,-0.021393610926698257,0.0027848908433889203,0.0
2019-09-30,-0.05904559854523365,-0.0590455985452336,0.007834308780749715,-0.032249915735589066,-0.03562670101132665,0.0039325337023559115
2019-10-31,0.018138917923719692,0.0181389179237196,0.007934101612031928,0.013707742966908286,0.014479920106594876,0.018933928391664745
2019-11-29,-0.04670796460698249,-0.0467079646069824,-0.01733884639981679,-0.00939565100847672,-0.030037606655564597,0.0
2019-12-31,0.09439531540003017,0.0943953154000301,0.039483098136084666,0.062486302828763954,0.07269000794122722,0.06997493386086195
2020-01-23,0.014733537580933138,0.0147335375809331,-0.04331903322249235,-0.022815750606810178,-0.009166927166859073,0.0
2020-02-28,0.0550000775285151,0.0550000775285151,-0.04298064339618768,0.0013530486938136627,0.017093140088664048,0.0
2020-03-31,-0.11072946287075243,-0.1107294628707524,-0.035637549157232315,-0.09318172604745463,-0.08756955023654794,-0.06443930012037913
2020-04-30,0.0,0.0,0.0,0.0,0.0,0.06142498077264791
2020-05-29,0.0029131778158851124,0.0029131778158851,-0.02801114356120686,-0.040789033988973815,-0.015743455479602618,0.0
2020-06-30,0.0,0.0,0.0,0.0,0.0,0.07678800979461453
2020-07-31,0.208851229139555,0.208851229139555,0.09929412550654244,0.22048429001066375,0.18437021844907905,0.127542409108244
2020-08-31,-0.00047588173938983673,-0.0004758817393898,0.02870936774588931,0.0002659371197028396,0.007005885346703129,0.025807840860345044
2020-09-30,-0.08886716518532452,-0.0888671651853245,-0.0450351980633038,-0.05091859634442219,-0.06842203119459375,-0.04751033747455202
2020-10-30,0.023638181671625423,0.0236381816716254,0.01582042190021897,-0.00024528672656797847,0.01571287462922545,0.0
2020-11-30,0.037584549149893696,0.0375845491498936,0.07993565514512002,0.019141310906981353,0.043561516087972166,0.056421545304338405
2020-12-31,0.06100209804064338,0.0610020980406433,-0.050380552088188174,0.01673262300278515,0.022089066748970914,0.05060972708644629
2021-01-29,0.03040480179051016,0.0304048017905101,-0.04537616837989304,0.028882580675281794,0.011079003969102254,0.0
2021-02-26,-0.024631022232525557,-0.0246310222325255,0.04645923876581591,0.011531798572635575,0.002182248218350107,0.0
2021-03-31,-0.01705137302946332,-0.0170513730294633,0.07105024861192868,-0.05571434590425679,-0.004691710837813681,-0.054040268994620666
2021-04-30,-0.012601671802504929,-0.0126016718025049,0.00896903074620673,0.04892910740330611,0.008173698636125753,0.014881661592742512
2021-05-31,0.04293558975422837,0.0429355897542283,0.03677691368720859,0.03583456677187788,0.03962066499188578,0.040613144675434976
2021-06-30,0.01916505661398116,0.0191650566139811,-0.011919436128258213,-0.04167703819451984,-0.0038165902737039483,-0.020168355662590898
2021-07-30,0.04734730048050795,0.0473473004805079,-0.07356329337951478,-0.023314148149972562,-0.0005457101421178761,0.0
2021-08-31,0.13244809652302666,0.1324480965230266,0.045486606034570554,0.077419038778058,0.09695045946467046,-0.0011556440533176948
2021-09-30,0.0,0.0,0.0,0.0,0.0,0.012646261348715493
2021-10-29,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-30,0.0,0.0,0.0,0.0,0.0,-0.015634059041267023
2021-12-10,0.0,0.0,0.0,0.0,0.0,0.0
2021-12-31,0.0,0.0,0.0,0.0,0.0,0.022422685639522655
2022-01-28,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-28,0.0,0.0,0.0,0.0,0.0,0.003916497143152675
2022-03-30,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-29,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-31,0.0,0.0,0.0,0.0,0.0,0.018743148132793763
2022-06-30,0.0,0.0,0.0,0.0,0.0,0.0961728629814167
2022-07-29,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-31,0.0,0.0,0.0,0.0,0.0,-0.021884836390092977
2022-09-30,0.0,0.0,0.0,0.0,0.0,-0.06716492924458917
2022-10-31,0.0,0.0,0.0,0.0,0.0,-0.07784256291583058
2022-11-30,0.0,0.0,0.0,0.0,0.0,0.09813711790368118
2022-12-30,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-31,0.0,0.0,0.0,0.0,0.0,0.07367018679968207
2023-02-28,-0.002112554763944299,-0.0021125547639442,-0.00026478040666465946,0.001540173442660225,-0.0007374291229732333,-0.02102525513260267
2023-03-31,0.07460647435762713,0.0746064743576271,0.001535713029376281,-0.04150284619142537,0.027311453888301283,-0.004554168011030479
2023-04-28,0.02981739035448383,0.0298173903544838,-0.003487407215368791,-0.04606375933525986,0.0025209035395847464,0.0
2023-05-31,-0.04213136779057788,-0.0421313677905778,-0.023934884942306764,-0.03725453904189038,-0.03636303989133821,-0.0572196771178376
2023-06-30,0.0,0.0,0.0,0.0,0.0,0.011559432129635061
2023-07-31,0.0,0.0,0.0,0.0,0.0,0.04480940815916501
2023-08-31,-0.05671564030945441,-0.0567156403094544,-0.07352565999083126,-0.035202442902053314,-0.05553984587794834,-0.06211332053016094
2023-09-28,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-31,0.0,0.0,0.0,0.0,0.0,-0.03171444934391143
2023-11-30,0.0,0.0,0.0,0.0,0.0,-0.02135839659891403
2023-12-29,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-31,0.0,0.0,0.0,0.0,0.0,-0.06288285715118436
2024-02-29,0.0,0.0,0.0,0.0,0.0,0.09352972862691256
2024-03-29,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-30,0.0,0.0,0.0,0.0,0.0,0.018914573182521766
2024-05-31,0.0010085262021925735,0.0010085262021925,0.022796690870512677,-0.016898822210707147,0.0019787302660476506,-0.006788658509585654
2024-06-28,-0.030663058296734505,-0.0306630582967345,-0.024597974054648128,-0.06147458516598592,-0.03684966895352576,0.0
2024-07-31,-0.009635705149731997,-0.0096357051497319,-0.006182525059699783,-0.012724703465764707,-0.009544659706232098,-0.005654228596305266
2024-08-30,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-30,0.0,0.0,0.0,0.0,0.0,0.20967552549623192
2024-10-31,-0.0010078301875968646,-0.0010078301875968,-0.04198053232858801,-0.04133988001054929,-0.021334018178582742,-0.03156286127797048
2024-11-29,0.012853381729504162,0.0128533817295041,-0.0004657682371616446,0.00043575734729828404,0.0064191881422862255,0.0
2024-12-31,-0.020789600576619084,-0.020789600576619,0.032001819043173896,-0.019653494238669612,-0.00730771908718345,0.004679589325695455
2025-01-27,-0.03543202716212057,-0.0354320271621205,-0.030941872365121713,-0.04584663763833699,-0.03691314108192494,0.0
2025-02-28,0.05099884740884805,0.050998847408848,-0.009184209606292912,0.029922180394710368,0.030683916401528375,0.019116445031280405
2025-03-31,-0.016089106048918778,-0.0160891060489187,0.017020318300894174,0.029553818170812235,0.0035989810934672324,-0.0007051325060429825
2025-04-30,-0.03213315731758455,-0.0321331573175845,0.0007095279517542828,-0.04940246373174846,-0.028239812603790805,-0.030029794412891664
2025-05-30,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-30,0.0,0.0,0.0,0.0,0.0,0.02495864833166328
2025-07-31,0.033596664854425334,0.0335966648544253,-0.016198007367448516,0.0546255066915653,0.02640520725824186,0.03544441054155656
2025-08-29,0.12195480256478416,0.1219548025647841,0.010355474431278058,0.037843213158548814,0.07302707317984879,0.0
2025-09-30,0.03022106804272692,0.0302210680427269,-0.02416366010615402,-0.023156862714464634,0.0032804033162087912,0.032008608866963995
2025-10-31,0.004200379362099497,0.0042003793620994,0.031724557704190054,-0.009444448587521095,0.007670216960216964,-5.602610299360045e-06
2025-11-28,-0.018241625281403752,-0.0182416252814037,-0.0068132405941477734,-0.034104604141871324,-0.019350273824706637,0.0
2025-12-31,0.059052899964845494,0.0590528999648454,-0.004000965888295439,0.033396413404792234,0.036875311861546925,0.022815487438646587
2026-01-30,0.12934029388241833,0.1293402938824183,0.030187639485664185,0.07860913649339867,0.09186934093597486,0.0
2026-02-27,0.0077192115103189955,0.0077192115103189,0.029828901271502332,-0.014193857889842912,0.007768366600574329,0.0
2026-03-19,-0.11455537186395703,-0.114555371863957,-0.018322713060283217,-0.06360405272243211,-0.07775937737765734,0.0
